,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_External Costs,A.1_RfR Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2_External Costs,A.2_RfR Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage
36,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,3,0,0,1,0,0,0,7,5,7,7,5,5,9,1,3,32694901.0,0,0.03132328572598735,539702154.7502894,0.0,0,0.07371732376207475,885903406.0201608
37,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,3,0,0,5,6,4,6,5,4,0,6,7,0.0,0,0.044482872049200935,682226741.1025321,47842699.0,0,0.007663229729099529,88779098.12265515
38,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,2,0,1,0,0,6,1,5,5,1,7,2,6,5,37255203.0,0,0.08631555246356165,1379079705.30889,38245121.0,0,0.03372327268591501,371384400.308287
39,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,6,0,0,6,4,4,0,5,5,1,6,5,66507014.0,0,0.0007512698919085155,12982367.93766376,66045103.0,0,0.0018217034605038727,19101622.130934637
40,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,1,0,0,4,0,0,6,5,4,7,3,5,6,6,7,32694901.0,0,0.0022538096757255465,33938984.212288275,53358573.0,0,0.008310132915833466,90979636.36382136
41,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,3,0,0,0,5,0,0,7,2,6,7,10,5,5,7,7,0.0,0,0.0,0.0,59410102.0,0,0.0031590671038083475,33404376.262598418
42,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,0,2,0,1,0,0,2,5,10,6,5,2,2,7,0,37255203.0,0,0.00871728041236287,153442342.21543726,38245121.0,0,0.051034504081531346,604398918.4823227
43,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,2,0,2,0,0,1,4,6,1,2,6,6,6,0,37255203.0,0,0.00871728041236287,153442342.21543726,42818415.0,0,0.03261212325911585,379795599.7927769
44,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,1,0,1,0,0,0,6,5,3,1,7,2,5,6,32694901.0,0,0.0102198201961799,174398958.4900618,38245121.0,0,0.05100764522394282,604269740.3944465
45,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,3,0,0,1,5,0,0,2,2,5,7,6,5,6,1,9,32694901.0,0,0.018185830716634255,314858932.76783526,59410102.0,0,0.0010395929391418522,7799483.886182088
46,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,0,3,0,0,5,6,2,1,4,4,0,7,6,66507014.0,0,0.0007512698919085155,12982367.93766376,47842699.0,0,0.0236466781378536,269250644.3640073
47,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,0,2,0,0,6,5,4,6,5,6,1,7,7,32694901.0,0,0.0102198201961799,174398958.4900618,42818415.0,0,0.032585264401527314,379666421.70490056
48,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,1,0,0,0,6,4,4,1,7,0,6,5,2,66507014.0,0,0.001502539783817031,25964735.87532752,0.0,0,0.07556468141616221,902312027.9908601
49,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,0,2,0,0,0,1,1,6,2,5,6,4,7,6,37255203.0,0,0.14196309545241442,2328443829.189486,0.0,0,0.02517068344665658,214083150.23289838
50,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,2,1,0,0,0,1,6,6,7,5,5,9,2,3,72222705.0,0,0.07745382850898402,1291086472.8362901,0.0,0,0.05022834993495486,556549617.4879665
51,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,4,0,0,0,5,0,0,6,0,3,6,5,6,1,6,4,0.0,0,0.02615184123708861,401134620.04400766,59410102.0,0,0.0,0.0
52,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,3,0,0,2,5,0,0,1,5,4,5,6,7,7,6,9,37255203.23710208,0,0.01743456082472574,306884684.4308745,59410102.0,0,0.0010530223679361158,7848637.725662705
53,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,0,1,1,4,0,0,1,2,4,5,5,7,4,6,9,66507014.9338145,0,0.009468550304271385,166424710.15310103,53358573.0,0,0.006518128761695857,68571087.52503385
54,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,3,0,0,0,2,0,0,6,5,7,5,3,5,2,5,4,0.0,0,0.044482872049200935,682226741.1025321,42818415.0,0,0.030207342560861612,361590477.1976787
55,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,0,1,0,1,0,0,1,4,4,5,4,7,5,6,9,32694901.094161935,0,0.01816369940277377,307666915.5651805,38245121.0,0,0.05046365160857031,599397823.7552177
56,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,3,0,0,1,6,7,4,4,7,7,1,5,0.0,0,0.0,0.0,47842699.0,0,0.023660107566647867,269330668.61240304
57,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,3,0,0,2,0,0,0,5,6,4,1,2,7,1,1,0,37255203.0,0,0.029655248032800622,521931859.51036966,0.0,0,0.07373075319086901,885952559.8596414
58,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,0,1,1,2,0,0,2,5,2,7,3,6,9,4,5,66507014.0,0,0.009468550304271385,166424710.15310103,42818415.6714978,0,0.03259869383032158,379715575.54438114
59,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,3,1,0,1,6,0,0,1,6,4,5,5,5,6,4,6,66507014.0,0,0.001502539783817031,25964735.87532752,66045103.44010488,0,0.001808274031709609,19021597.882538896
60,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,0,0,0,2,7,7,7,2,4,2,6,3,66507014.0,0,0.009468550304271385,166424710.15310103,0.0,0,0.07519171091888811,899004210.5644796
61,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,7,0,0,7,1,6,4,4,8,7,7,6,66507014.9338145,0,0.0007512698919085155,12982367.93766376,73315450.0,0,0.0004193184020687954,3975528.8063900163
62,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,3,0,0,2,3,0,0,7,2,7,5,3,4,1,5,0,37255203.23710208,0,0.029655248032800622,521931859.51036966,47842699.0,0,0.012995522341615641,131201200.43743892
63,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,3,0,1,1,0,0,0,7,7,4,6,0,7,3,5,2,66507014.0,0,0.01649566170958704,289896620.3252607,0.0,0,0.0746477173035156,894132293.9252508
64,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,4,0,0,3,0,0,0,4,6,4,3,6,8,4,3,5,42291505.0,0,0.13310137149783682,2240450596.716886,0.0,0,0.025435919010771375,215522283.2738869
65,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,2,2,1,0,0,1,1,6,7,6,6,6,3,5,77099991.0,0,0.0760928826386587,1278114433.6573594,38245121.951764055,0,0.03400193767882407,372872687.18875617
66,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,4,0,1,0,0,3,5,6,9,6,6,7,5,6,47847947.0,0,0.06587021281375574,1113739278.7689776,38245121.951764055,0,0.03428060267173313,375295672.66181856
67,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3,0,3,0,0,0,0,2,5,5,1,5,7,6,7,1,42291505.0,0,0.0685921045544064,1147830272.1623259,0.0,0,0.050493585499069654,558892578.7126331
68,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,1,0,3,0,0,5,4,1,6,2,7,6,6,4,32694901.0,0,0.0102198201961799,174398958.4900618,47842699.0,0,0.023246848782990985,265813648.84975028
69,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,0,1,6,0,0,6,3,0,6,5,7,6,4,4,32694901.0,0,0.018185830716634255,314858932.76783526,66045103.0,0,0.0005982815343051151,4457734.48645704
70,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,2,1,1,0,0,5,3,4,6,1,1,7,5,7,72222705.0,0,0.07745382850898402,1291086472.8362901,38245121.0,0,0.0339885082500298,372823533.3492756
71,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,0,5,0,0,4,6,2,3,2,4,0,2,2,32694901.0,0,0.0022538096757255465,33938984.212288275,59410102.0,0,0.0031187788174255565,33195173.92632633
72,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,0,1,0,0,6,2,2,5,1,6,7,2,3,32694901.0,0,0.0022538096757255465,33938984.212288275,38245121.0,0,0.0513806157212169,607577557.8208271
73,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,3,0,2,0,1,0,0,4,5,2,6,6,7,6,2,6,37255203.0,0,0.014827624016400311,260965929.75518483,38245121.0,0,0.050490510466158836,599527001.8430939
74,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3,0,1,0,6,0,0,5,2,4,1,1,9,9,1,7,32694901.0,0,0.0102198201961799,174398958.4900618,66045103.0,0,0.0011965630686102302,11715089.26475766
75,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3,0,1,1,3,0,0,5,6,4,6,2,10,1,3,2,66507014.0,0,0.009468550304271385,166424710.15310103,47842699.0,0,0.02326027821178525,265862802.68923092
76,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,0,1,1,1,0,0,3,2,6,5,1,6,4,1,0,66507014.0,0,0.009468550304271385,166424710.15310103,38245121.0,0,0.051021074652737086,604318894.233927
77,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,3,0,0,1,2,0,0,1,2,1,9,5,7,9,7,6,32694901.0,0,0.03132328572598735,539702154.7502894,42818415.0,0,0.031124306673508212,366614771.0000623
78,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,4,0,0,0,0,1,5,7,6,5,7,6,0,1,47847947.0,0,0.06587021281375574,1113739278.7689776,0.0,0,0.05052044435665819,559021756.8005096
79,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,3,1,1,0,0,4,5,2,9,1,0,7,5,6,78453877.0,0,0.06723115868408107,1134858232.983395,38245121.0,0,0.03426717324293886,375215648.4134229
80,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,0,0,3,1,0,0,5,2,6,6,2,1,4,5,6,42291505.0,0,0.13310137149783682,2240450596.716886,38245121.0,0,0.0171268719070723,142755431.32705748
81,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,2,0,0,0,0,5,3,6,5,2,4,4,2,5,37255203.0,0,0.08631555246356165,1379079705.30889,0.0,0,0.04996311437084007,555110484.4469781
82,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,2,2,0,0,0,1,1,6,6,2,8,6,3,1,77099991.0,0,0.0760928826386587,1278114433.6573594,0.0,0,0.05024177936374913,556598771.3274472
83,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,1,5,0,0,2,10,1,1,2,5,5,6,2,66507014.0,0,0.001502539783817031,25964735.87532752,59410102.93073928,0,0.00313220824621982,33244327.765806947
84,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,3,1,0,0,0,7,1,5,6,0,6,9,6,4,78453877.0,0,0.06723115868408107,1134858232.983395,0.0,0,0.05050701492786392,558941732.5521138
85,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3,1,1,0,0,0,0,2,5,3,0,2,6,6,1,2,66507014.0,0,0.0007512698919085155,12982367.93766376,0.0,0,0.07557811084495647,902392052.2392559
86,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,4,0,2,0,0,7,4,4,7,7,5,4,6,2,47847947.0,0,0.06587021281375574,1113739278.7689776,42818415.6714978,0,0.021999015456789464,236607798.73070136
87,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,3,0,0,2,1,0,0,10,2,4,6,5,7,5,1,6,37255203.0,0,0.029655248032800622,521931859.51036966,38245121.951764055,0,0.04956011692471797,591267243.5290889
88,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,0,4,0,0,0,4,7,5,6,7,6,3,6,2,47847947.0,0,0.13174042562751148,2227478557.5379553,0.0,0,0.025449348439565637,215571437.1133675
89,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,3,0,0,2,4,0,0,2,5,5,1,0,7,1,1,0,37255203.23710208,0,0.029655248032800622,521931859.51036966,53358573.0,0,0.003110623006151557,25663978.75884927
90,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3,0,2,0,3,0,0,6,2,9,5,4,4,4,2,6,37255203.0,0,0.00871728041236287,153442342.21543726,47842699.0,0,0.023273707640579518,265942826.93762666
91,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,4,0,1,0,4,0,0,2,1,2,5,6,5,4,0,7,32694901.0,0,0.0102198201961799,174398958.4900618,53358573.0,0,0.0065046993329015935,68521933.68555324
92,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3,0,0,1,3,0,0,7,7,6,2,7,6,1,6,1,32694901.0,0,0.03132328572598735,539702154.7502894,47842699.0,0,0.012982092912821376,131152046.5979583
93,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,3,0,1,1,6,0,0,2,7,1,5,5,4,4,4,5,66507014.0,0,0.009468550304271385,166424710.15310103,66045103.0,0,0.001209992497404494,11764243.104238277
94,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,3,0,1,0,3,0,0,6,5,3,0,2,2,3,5,1,32694901.0,0,0.01816369940277377,307666915.5651805,47842699.0,0,0.018300956096543225,200136756.4370446
95,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,3,0,0,1,4,0,0,5,2,3,7,5,6,6,7,0,32694901.0,0,0.03132328572598735,539702154.7502894,53358573.0,0,0.0030971935773572933,25614824.91936866
96,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,0,0,10,4,2,6,6,7,1,5,6,66507014.0,0,0.0007512698919085155,12982367.93766376,38245121.0,0,0.05140747457880543,607706735.9087033
97,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,0,4,1,0,0,6,6,1,5,3,6,0,7,3,47847947.0,0,0.13174042562751148,2227478557.5379553,38245121.0,0,0.017140301335866564,142804585.16653806
98,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,3,0,0,1,1,0,0,10,5,7,6,1,6,2,5,0,32694901.0,0,0.03132328572598735,539702154.7502894,38245121.0,0,0.04954668749592371,591218089.6896083
99,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,3,1,0,0,7,0,0,4,1,1,6,2,5,0,2,6,32694901.0,0,0.0022538096757255465,33938984.212288275,73315450.0,0,0.0,0.0
100,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8,0,0,4,2,6,4,5,7,1,7,5,0.0,0,0.0,0.0,81277411.0,0,0.0,0.0
101,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,3,0,0,2,2,0,0,9,4,4,5,5,6,6,7,7,37255203.23710208,0,0.029655248032800622,521931859.51036966,42818415.0,0,0.031137736102302475,366663924.83954287
102,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,4,0,1,0,2,0,0,4,2,1,2,0,5,7,2,2,32694901.0,0,0.01816369940277377,307666915.5651805,42818415.0,0,0.032041270786154805,374794505.06567174
103,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,0,6,0,0,1,2,7,6,2,6,6,1,6,32694901.0,0,0.0022538096757255465,33938984.212288275,66045103.0,0,0.0017948446029153453,18972444.04305828
104,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,0,2,2,2,0,0,4,6,6,6,6,6,6,3,2,77099991.0,0,0.0760928826386587,1278114433.6573594,42818415.0,0,0.021720350463880406,234184813.25763893
105,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,2,0,2,0,0,6,5,5,5,7,7,6,2,4,37255203.0,0,0.08631555246356165,1379079705.30889,42818415.0,0,0.021441685470971344,232696526.37716985
106,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,0,2,0,3,0,0,4,1,4,2,6,5,3,1,6,37255203.0,0,0.014827624016400311,260965929.75518483,47842699.0,0,0.01832781495413175,200265934.524921
107,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,1,0,5,0,0,1,2,6,5,5,4,5,2,6,32694901.0,0,0.0102198201961799,174398958.4900618,59410102.0,0,0.0020791858782837043,20497328.90625421
108,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,0,1,1,4,0,0,1,1,4,6,5,3,1,9,3,66507014.0,0,0.01649566170958704,289896620.3252607,53358573.0,0,0.0057170926753896435,58346384.481075615
109,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,1,0,4,0,0,5,6,5,7,0,1,6,3,2,66507014.0,0,0.0007512698919085155,12982367.93766376,53358573.0,0,0.008336991773421995,91108814.4516977
110,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,3,0,1,1,1,0,0,5,5,5,0,7,10,7,2,5,66507014.0,0,0.01649566170958704,289896620.3252607,38245121.0,0,0.05047708103736458,599446977.5946982
111,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,3,0,1,1,2,0,0,4,5,8,5,6,6,7,6,4,66507014.0,0,0.01649566170958704,289896620.3252607,42818415.0,0,0.03205470021494907,374843658.9051523
112,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,0,2,0,5,0,0,6,2,6,7,2,5,7,7,7,37255203.0,0,0.00871728041236287,153442342.21543726,59410102.0,0,0.0021060447358722317,20626506.99413056
113,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,3,1,0,1,1,0,0,1,7,5,5,1,6,4,4,6,66507014.0,0,0.001502539783817031,25964735.87532752,38245121.0,0,0.05139404515001117,607626711.6603076
114,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,0,1,2,0,0,2,4,2,7,1,7,4,7,5,66507014.0,0,0.001502539783817031,25964735.87532752,42818415.0,0,0.03297166432759567,383023392.9707617
115,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,1,4,0,0,3,5,4,7,4,5,7,1,0,32694901.0,0,0.018185830716634255,314858932.76783526,53358573.0,0,0.00469926574996972,46064231.00728513
