,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_External Costs,A.1_RfR Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2_External Costs,A.2_RfR Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage
80,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4,2,2,0,5,0,0,7,4,1,1,1,6,7,3,5,77099991.0,0,0.030411698908143357,500928968.857067,59410102.93073928,0,0.004666902511958627,57525464.93416162
81,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,4,0,0,1,2,0,0,8,6,5,2,7,1,4,2,2,32694901.0,0,0.0005752590445944916,10143204.104404101,42818415.0,0,0.040206439521295524,538773811.6687367
82,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3,1,0,0,3,0,0,6,4,5,4,7,5,4,1,6,32694901.0,0,0.006435376793521363,112536503.37569046,47842699.0,0,0.02387530753834092,311144442.26177055
83,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,3,0,0,1,1,0,0,4,7,2,0,4,6,2,3,6,32694901.0,0,0.05635416611280454,992725130.5135057,38245121.0,0,0.07463434997446824,1026041676.7474048
84,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,2,0,1,0,0,6,3,5,4,6,5,4,3,1,37255203.0,0,0.0278334792270963,489836647.49371135,38245121.0,0,0.07519600996072594,1030925645.7871479
85,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,4,0,0,0,1,0,0,4,7,4,7,7,2,2,6,5,0.0,0,0.19925498863566787,3363430902.1300077,38245121.0,0,0.049808280969744906,683200614.8829225
86,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,1,0,4,0,0,5,4,6,5,2,1,7,1,5,32694901.0,0,0.031394771453162953,552630816.9445981,53358573.0,0,0.010937646479640163,139325397.92645964
87,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,0,2,0,0,2,7,5,4,7,0,8,3,1,66507014.0,0,0.0028740845674547102,49742333.92480376,42818415.0,0,0.040167228381155703,538474853.1675193
88,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,0,1,1,3,0,0,2,5,2,7,2,6,5,6,5,66507014.0,0,0.029614125340129627,521233732.2191547,47842699.0,0,0.023451732515444586,307279216.85406625
89,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,0,1,0,0,6,2,6,5,4,5,4,0,1,66507014.0,0,0.0028740845674547102,49742333.92480376,38245121.0,0,0.07566561330474272,1035130452.4055318
90,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,3,0,0,3,2,0,0,7,7,5,1,0,5,4,4,2,42291505.0,0,0.13577432302710798,2288188624.7829847,42818415.0,0,0.028068321282225105,375894676.15317655
91,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4,0,3,0,2,0,0,7,5,1,5,1,1,7,4,6,42291505.0,0,0.07229365741854808,1212946347.4359612,42818415.0,0,0.03408915803565714,456988238.4538063
92,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3,1,1,0,5,0,0,6,2,1,2,6,5,7,2,5,66507014.0,0,0.0028740845674547102,49742333.92480376,59410102.0,0,0.005500946937342155,67826767.74393421
93,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,1,1,0,6,0,0,1,3,5,5,1,6,2,3,6,66507014.0,0,0.0028740845674547102,49742333.92480376,66045103.0,0,0.0028378568645501187,34336713.24617988
94,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,3,0,0,1,4,0,0,6,2,1,5,5,1,7,1,4,32694901.0,0,0.0005752590445944916,10143204.104404101,53358573.0,0,0.012577948499600507,159500037.0545317
95,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,3,0,0,1,3,0,0,4,5,5,5,7,1,2,0,5,32694901.0,0,0.05635416611280454,992725130.5135057,47842699.0,0,0.022936100850307346,302734829.0250027
96,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,4,1,1,0,7,0,0,4,7,6,3,6,6,7,7,0,66507014.0,0,0.0037693534169707024,65012570.77009799,73315450.0,0,0.0011732181565156596,13993347.803148575
97,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,3,1,1,0,7,0,0,4,0,2,6,4,6,5,2,6,66507014.0,0,0.0028740845674547102,49742333.92480376,73315450.0,0,0.0011803032191011814,14035566.78482897
98,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,3,0,0,1,2,0,0,7,6,4,2,7,1,7,2,4,32694901.0,0,0.09336987940041828,1644558408.1185699,42818415.0,0,0.03448064510142296,464665061.0221634
99,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,3,0,1,0,4,0,0,2,7,6,4,3,5,8,4,5,32694901.0,0,0.0002876295222972458,5071602.052202051,53358573.0,0,0.012581357090090825,159520348.40926278
100,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,3,1,0,0,2,0,0,7,4,6,7,0,8,1,3,2,32694901.0,0,0.008947654427475468,155991010.7087534,42818415.0,0,0.039916390351277205,536378799.7435775
101,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3,2,1,1,2,0,0,7,3,1,3,0,6,4,4,5,108385078.12519547,0,0.03334936284480608,546830325.5533798,42818415.6714978,0,0.03952315570027748,532779482.9413218
102,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,4,0,0,1,5,0,0,6,5,5,2,8,3,0,3,1,32694901.0,0,0.05635416611280454,992725130.5135057,59410102.0,0,0.0037812934638179387,46891838.45081554
103,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,1,0,3,0,0,1,1,5,6,7,2,6,7,5,32694901.0,0,0.031394771453162953,552630816.9445981,47842699.0,0,0.023405704194324133,306939635.64338666
104,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,3,0,0,0,2,0,0,6,1,2,3,8,2,7,0,7,0.0,0,0.08131356077244613,1432819444.0824132,42818415.0,0,0.038666361706864424,525181270.8910085
105,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,2,0,2,3,0,0,7,8,5,5,7,1,2,7,5,77099991.0,0,0.06082339781628671,1001857937.714134,47842699.0,0,0.02270203177316292,300581705.4358968
106,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,3,1,1,1,5,0,0,7,3,5,3,7,1,7,4,2,101474517.0,0,0.0033759524463979292,58504787.16984123,59410102.0,0,0.00544461121763931,67334159.38834214
107,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,3,0,1,0,0,3,4,2,6,6,2,4,2,10,42291505.0,0,0.027104520257482043,477606481.36080444,38245121.0,0,0.07519600996072594,1030925645.7871479
108,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,1,2,0,0,0,0,5,2,5,0,0,2,7,2,5,71223146.0,0,0.002982551475825156,51997003.56958447,0.0,0,0.07584586975847218,1037920611.7774837
109,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3,1,2,0,1,0,0,5,3,2,5,3,1,7,5,5,71223146.0,0,0.002145125597840454,37512167.79189682,38245121.0,0,0.07566561330474272,1035130452.4055318
110,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,3,1,0,1,1,0,0,5,2,5,4,0,1,7,7,5,66507014.0,0,0.006358503922223086,110501790.7394257,38245121.0,0,0.0755103221347069,1033825965.8383993
111,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,3,0,4,0,1,0,0,5,1,1,6,4,5,4,4,7,47847947.0,0,0.06641832954522263,1121143634.043336,38245121.0,0,0.06707718807382376,918046894.0384483
112,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,4,0,1,1,2,0,0,7,8,3,5,7,1,6,0,6,66507014.0,0,0.029614125340129627,521233732.2191547,42818415.0,0,0.03965159671601846,533930465.3384559
113,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,3,0,0,1,6,0,0,4,4,0,5,6,1,7,3,5,32694901.0,0,0.0005752590445944916,10143204.104404101,66045103.0,0,0.0032034981527767578,38677418.87322125
